operator_id,op_jobKind,op_qualifications_count,op_effectiveTime,op_popularity_score,op_has_CP,op_has_CN,workload_pressure_index,daily_perc_ortho,avg_patient_priority,daily_lifter_ratio,target_assN,target_assO,target_assCP,target_assMAC,target_assignments
46,0,3,340,2,1,0,0.7777777777777778,0.3333333333333333,13.0,0.020833333333333332,0,0,3,0,3
39,1,2,200,1,0,0,0.7777777777777778,0.3333333333333333,13.0,0.020833333333333332,0,0,5,0,5
485,0,2,340,4,0,0,0.7777777777777778,0.3333333333333333,6.666666666666667,0.020833333333333332,2,4,0,0,6
158,0,2,340,3,0,0,0.7777777777777778,0.3333333333333333,6.4,0.020833333333333332,2,3,0,0,5
40,1,3,150,1,1,0,0.7777777777777778,0.3333333333333333,13.0,0.020833333333333332,0,0,4,0,4
29,1,3,200,2,0,1,0.7777777777777778,0.3333333333333333,5.333333333333333,0.020833333333333332,2,1,0,0,3
225,0,6,402,3,1,0,0.9012034704729919,0.3963963963963964,7.0,0.06306306306306306,3,1,0,1,5
464,1,6,216,4,1,0,0.9012034704729919,0.3963963963963964,6.5,0.06306306306306306,1,3,0,0,4
227,0,6,432,6,1,0,0.9012034704729919,0.3963963963963964,4.666666666666667,0.06306306306306306,4,2,0,0,6
228,0,6,432,6,1,0,0.9012034704729919,0.3963963963963964,10.833333333333334,0.06306306306306306,1,2,0,2,6
232,0,6,432,8,1,0,0.9012034704729919,0.3963963963963964,11.5,0.06306306306306306,0,3,0,3,6
224,0,6,480,6,1,0,0.9630647130647131,0.40540540540540543,11.222222222222221,0.06306306306306306,1,3,0,4,9
34,1,3,180,2,0,1,0.7379807692307693,0.38,6.666666666666667,0.02,1,2,0,0,3
410,1,2,200,2,0,0,0.7379807692307693,0.38,6.0,0.02,1,1,0,0,2
48,1,3,200,2,0,1,0.7379807692307693,0.38,4.0,0.02,2,0,0,0,2
50,0,2,340,2,0,0,0.7379807692307693,0.38,4.8,0.02,4,1,0,0,5
52,0,2,280,1,0,0,0.7379807692307693,0.38,8.0,0.02,0,1,0,0,1
38,0,4,280,1,0,1,0.7379807692307693,0.38,6.4,0.02,2,3,0,0,5
39,1,3,200,1,1,0,0.7379807692307693,0.38,13.0,0.02,0,0,4,0,4
485,1,2,200,4,0,0,0.7379807692307693,0.38,6.666666666666667,0.02,1,2,0,0,3
44,0,3,340,3,0,1,0.7379807692307693,0.38,6.666666666666667,0.02,1,2,0,0,3
158,0,2,340,4,0,0,0.7379807692307693,0.38,6.0,0.02,2,2,0,0,4
40,1,3,150,1,1,0,0.7379807692307693,0.38,13.0,0.02,0,0,4,0,4
42,1,3,150,2,1,0,0.7379807692307693,0.38,6.666666666666667,0.02,1,2,0,0,3
29,1,3,200,2,0,1,0.7379807692307693,0.38,6.0,0.02,1,1,0,0,2
43,0,4,280,2,0,1,0.7379807692307693,0.38,6.0,0.02,1,1,0,0,2
46,0,3,340,1,1,0,0.7379807692307693,0.38,13.0,0.02,0,0,4,0,4
435,0,3,340,4,0,1,0.7379807692307693,0.38,6.4,0.02,2,3,0,0,5
32,1,3,140,2,0,1,0.7379807692307693,0.38,6.666666666666667,0.02,1,2,0,0,3
219,0,6,432,7,1,0,0.9630647130647131,0.40540540540540543,9.857142857142858,0.06306306306306306,2,2,0,3,7
223,0,6,480,7,1,0,0.9630647130647131,0.40540540540540543,14.222222222222221,0.06306306306306306,0,1,0,8,9
221,0,6,432,8,1,0,0.9630647130647131,0.40540540540540543,7.875,0.06306306306306306,2,5,0,1,8
225,0,6,402,3,1,0,0.9630647130647131,0.40540540540540543,5.0,0.06306306306306306,3,1,0,0,4
464,1,6,216,4,1,0,0.9630647130647131,0.40540540540540543,6.5,0.06306306306306306,1,3,0,0,4
232,0,6,432,7,1,0,0.9630647130647131,0.40540540540540543,11.0,0.06306306306306306,0,4,0,3,7
212,0,6,300,5,1,0,0.9630647130647131,0.40540540540540543,9.666666666666666,0.06306306306306306,1,3,0,2,6
211,0,6,300,6,0,1,0.9630647130647131,0.40540540540540543,13.428571428571429,0.06306306306306306,1,0,0,6,7
215,0,6,300,5,0,1,0.9630647130647131,0.40540540540540543,15.0,0.06306306306306306,0,0,0,4,5
216,0,6,300,5,1,0,0.9630647130647131,0.40540540540540543,8.166666666666666,0.06306306306306306,1,4,0,1,6
217,0,7,300,6,1,0,0.9630647130647131,0.40540540540540543,8.833333333333334,0.06306306306306306,0,5,0,1,6
210,0,6,402,3,1,0,0.9630647130647131,0.40540540540540543,7.0,0.06306306306306306,1,3,0,0,4
213,0,6,432,5,1,0,0.9630647130647131,0.40540540540540543,9.285714285714286,0.06306306306306306,2,2,0,3,7
218,0,6,432,6,1,0,0.9630647130647131,0.40540540540540543,7.0,0.06306306306306306,3,3,0,1,7
214,0,6,480,6,0,1,0.9630647130647131,0.40540540540540543,10.125,0.06306306306306306,1,4,0,2,8
228,0,6,432,6,1,0,0.9630647130647131,0.40540540540540543,11.428571428571429,0.06306306306306306,1,2,0,3,7
435,0,3,340,4,0,1,0.7126696832579186,0.3673469387755102,6.0,0.02040816326530612,2,2,0,0,4
32,1,3,140,2,0,1,0.7126696832579186,0.3673469387755102,5.333333333333333,0.02040816326530612,2,1,0,0,3
44,0,3,340,3,0,1,0.7126696832579186,0.3673469387755102,6.666666666666667,0.02040816326530612,1,2,0,0,3
34,1,3,180,1,0,1,0.7126696832579186,0.3673469387755102,6.0,0.02040816326530612,1,1,0,0,2
48,0,3,330,3,0,1,0.7126696832579186,0.3673469387755102,6.4,0.02040816326530612,2,3,0,0,5
410,1,2,200,2,0,0,0.7126696832579186,0.3673469387755102,6.0,0.02040816326530612,1,1,0,0,2
213,0,6,432,6,1,0,1.0009225092250922,0.40707964601769914,9.285714285714286,0.07079646017699115,2,2,0,3,7
221,0,6,432,8,1,0,1.0009225092250922,0.40707964601769914,7.875,0.07079646017699115,2,5,0,1,8
224,0,6,480,7,1,0,1.0009225092250922,0.40707964601769914,10.9,0.07079646017699115,1,4,0,5,10
218,0,6,432,7,1,0,1.0009225092250922,0.40707964601769914,6.714285714285714,0.07079646017699115,3,3,0,1,7
217,0,7,300,6,1,0,1.0009225092250922,0.40707964601769914,6.0,0.07079646017699115,0,1,0,0,1
228,0,6,432,6,1,0,1.0009225092250922,0.40707964601769914,11.875,0.07079646017699115,1,2,0,4,8
210,0,6,402,3,1,0,1.0009225092250922,0.40707964601769914,7.333333333333333,0.07079646017699115,1,5,0,0,6
216,0,6,300,5,1,0,1.0009225092250922,0.40707964601769914,9.142857142857142,0.07079646017699115,1,4,0,2,7
215,0,6,300,5,0,1,1.0009225092250922,0.40707964601769914,13.166666666666666,0.07079646017699115,1,0,0,4,6
214,0,6,480,6,0,1,1.0009225092250922,0.40707964601769914,10.125,0.07079646017699115,1,4,0,2,8
212,0,6,300,6,1,0,1.0009225092250922,0.40707964601769914,9.666666666666666,0.07079646017699115,1,3,0,2,6
211,0,6,300,6,0,1,1.0009225092250922,0.40707964601769914,15.0,0.07079646017699115,0,0,0,6,6
524,0,5,432,2,0,0,1.0009225092250922,0.40707964601769914,14.0,0.07079646017699115,0,1,0,6,7
219,0,6,432,7,1,0,1.0009225092250922,0.40707964601769914,9.625,0.07079646017699115,2,3,0,3,8
464,1,6,216,4,1,0,1.0009225092250922,0.40707964601769914,6.5,0.07079646017699115,1,3,0,0,4
225,0,6,402,4,1,0,1.0009225092250922,0.40707964601769914,9.0,0.07079646017699115,2,2,0,2,6
39,1,3,200,1,1,0,0.7126696832579186,0.3673469387755102,4.0,0.02040816326530612,2,0,0,0,2
50,0,2,340,1,0,0,0.7126696832579186,0.3673469387755102,3.6,0.02040816326530612,5,0,0,0,5
52,0,2,280,1,0,0,0.7126696832579186,0.3673469387755102,8.0,0.02040816326530612,0,1,0,0,1
38,0,4,280,1,0,1,0.7126696832579186,0.3673469387755102,8.0,0.02040816326530612,0,2,0,0,2
46,0,3,340,2,1,0,0.7126696832579186,0.3673469387755102,10.2,0.02040816326530612,1,1,3,0,5
232,0,6,432,8,1,0,1.0009225092250922,0.40707964601769914,11.5,0.07079646017699115,0,4,0,4,8
485,0,2,340,4,0,0,0.7126696832579186,0.3673469387755102,6.666666666666667,0.02040816326530612,2,4,0,0,6
40,0,3,340,1,1,0,0.7126696832579186,0.3673469387755102,11.714285714285714,0.02040816326530612,1,0,6,0,7
42,1,3,150,2,1,0,0.7126696832579186,0.3673469387755102,6.0,0.02040816326530612,1,1,0,0,2
43,0,4,280,2,0,1,0.7126696832579186,0.3673469387755102,6.0,0.02040816326530612,1,1,0,0,2
158,0,2,340,3,0,0,0.7126696832579186,0.3673469387755102,6.4,0.02040816326530612,2,3,0,0,5
42,0,3,340,3,1,0,0.9438202247191011,0.3888888888888889,5.333333333333333,0.018518518518518517,2,1,0,0,3
32,1,3,140,2,0,1,0.9438202247191011,0.3888888888888889,7.0,0.018518518518518517,1,3,0,0,4
435,0,3,340,4,0,1,0.9438202247191011,0.3888888888888889,6.857142857142857,0.018518518518518517,2,5,0,0,7
44,0,3,340,4,0,1,0.9438202247191011,0.3888888888888889,9.333333333333334,0.018518518518518517,2,3,4,0,9
43,0,4,280,2,0,1,0.9438202247191011,0.3888888888888889,6.666666666666667,0.018518518518518517,1,2,0,0,3
50,0,2,340,2,0,0,0.9438202247191011,0.3888888888888889,5.428571428571429,0.018518518518518517,4,3,0,0,7
38,0,4,280,1,0,1,0.9438202247191011,0.3888888888888889,5.6,0.018518518518518517,3,2,0,0,5
46,0,3,340,2,1,0,0.9438202247191011,0.3888888888888889,13.0,0.018518518518518517,0,0,4,0,4
158,0,2,340,4,0,0,0.9438202247191011,0.3888888888888889,5.6,0.018518518518518517,3,2,0,0,5
40,1,3,150,1,1,0,0.9438202247191011,0.3888888888888889,13.0,0.018518518518518517,0,0,3,0,3
34,1,3,200,1,0,1,0.9438202247191011,0.3888888888888889,6.666666666666667,0.018518518518518517,1,2,0,0,3
410,1,2,200,2,0,0,0.9438202247191011,0.3888888888888889,5.333333333333333,0.018518518518518517,2,1,0,0,3
223,0,6,480,7,1,0,0.983270202020202,0.4247787610619469,13.777777777777779,0.05309734513274336,1,0,0,8,9
35,0,3,270,5,0,1,0.9438202247191011,0.3888888888888889,5.0,0.018518518518518517,3,1,0,0,4
227,0,6,432,4,1,0,0.983270202020202,0.4247787610619469,6.571428571428571,0.05309734513274336,2,5,0,0,7
464,1,6,216,4,1,0,0.983270202020202,0.4247787610619469,6.5,0.05309734513274336,1,3,0,0,4
225,0,6,402,4,1,0,0.983270202020202,0.4247787610619469,9.2,0.05309734513274336,2,1,0,2,5
213,0,6,432,7,1,0,0.983270202020202,0.4247787610619469,10.142857142857142,0.05309734513274336,1,3,0,3,7
221,0,6,432,8,1,0,0.983270202020202,0.4247787610619469,7.875,0.05309734513274336,2,5,0,1,8
224,0,6,480,8,1,0,0.983270202020202,0.4247787610619469,12.2,0.05309734513274336,0,4,0,5,10
228,0,6,432,6,1,0,0.983270202020202,0.4247787610619469,11.428571428571429,0.05309734513274336,1,2,0,3,7
232,0,6,432,9,1,0,0.983270202020202,0.4247787610619469,10.666666666666666,0.05309734513274336,1,4,0,4,9
211,0,6,300,6,0,1,0.983270202020202,0.4247787610619469,15.0,0.05309734513274336,0,0,0,6,6
524,0,5,432,3,0,0,0.983270202020202,0.4247787610619469,10.625,0.05309734513274336,0,5,0,2,8
215,0,6,300,4,0,1,0.983270202020202,0.4247787610619469,13.6,0.05309734513274336,0,1,0,3,5
216,0,6,300,6,1,0,0.983270202020202,0.4247787610619469,9.142857142857142,0.05309734513274336,1,4,0,2,7
210,0,6,402,5,1,0,0.983270202020202,0.4247787610619469,7.2,0.05309734513274336,1,4,0,0,5
218,0,6,432,7,1,0,0.983270202020202,0.4247787610619469,6.875,0.05309734513274336,3,4,0,1,8
219,0,6,432,8,1,0,0.983270202020202,0.4247787610619469,9.625,0.05309734513274336,2,3,0,3,8
48,0,3,330,4,0,1,0.8983516483516484,0.36363636363636365,6.285714285714286,0.01818181818181818,3,4,0,0,7
410,1,2,200,2,0,0,0.8983516483516484,0.36363636363636365,8.333333333333334,0.01818181818181818,1,1,1,0,3
50,0,2,340,2,0,0,0.8983516483516484,0.36363636363636365,5.25,0.01818181818181818,5,3,0,0,8
232,0,6,432,8,1,0,0.974430932335516,0.4247787610619469,10.666666666666666,0.05309734513274336,1,4,0,4,9
44,0,4,340,4,1,1,0.8983516483516484,0.36363636363636365,8.333333333333334,0.01818181818181818,2,2,2,0,6
40,1,3,150,1,1,0,0.8983516483516484,0.36363636363636365,13.0,0.01818181818181818,0,0,4,0,4
46,0,3,340,2,1,0,0.8983516483516484,0.36363636363636365,13.0,0.01818181818181818,0,0,4,0,4
38,0,4,280,2,0,1,0.8983516483516484,0.36363636363636365,4.8,0.01818181818181818,4,1,0,0,5
524,0,5,432,3,0,0,0.974430932335516,0.4247787610619469,8.0,0.05309734513274336,0,8,0,0,8
435,0,3,340,4,0,1,0.8983516483516484,0.36363636363636365,6.285714285714286,0.01818181818181818,3,4,0,0,7
52,0,2,280,1,0,0,0.8983516483516484,0.36363636363636365,8.0,0.01818181818181818,0,1,0,0,1
35,0,3,270,5,0,1,0.8983516483516484,0.36363636363636365,5.0,0.01818181818181818,3,1,0,0,4
42,1,3,150,3,1,0,0.8983516483516484,0.36363636363636365,6.666666666666667,0.01818181818181818,1,2,0,0,3
211,0,6,300,6,0,1,0.974430932335516,0.4247787610619469,15.0,0.05309734513274336,0,0,0,6,6
214,0,6,480,6,0,1,0.974430932335516,0.4247787610619469,9.375,0.05309734513274336,2,3,0,1,8
215,0,6,300,4,0,1,0.974430932335516,0.4247787610619469,15.0,0.05309734513274336,0,0,0,4,4
216,0,6,300,6,1,0,0.974430932335516,0.4247787610619469,10.333333333333334,0.05309734513274336,0,4,0,2,6
158,0,2,340,4,0,0,0.8983516483516484,0.36363636363636365,6.0,0.01818181818181818,3,3,0,0,6
218,0,6,432,7,1,0,0.974430932335516,0.4247787610619469,6.875,0.05309734513274336,3,4,0,1,8
219,0,6,432,8,1,0,0.974430932335516,0.4247787610619469,9.625,0.05309734513274336,2,3,0,3,8
228,0,6,432,7,1,0,0.974430932335516,0.4247787610619469,11.428571428571429,0.05309734513274336,1,2,0,3,7
224,0,6,480,8,1,0,0.974430932335516,0.4247787610619469,12.2,0.05309734513274336,0,4,0,5,10
223,0,6,480,7,1,0,0.974430932335516,0.4247787610619469,15.0,0.05309734513274336,0,0,0,8,8
213,0,6,432,7,1,0,0.974430932335516,0.4247787610619469,10.142857142857142,0.05309734513274336,1,3,0,3,7
225,0,6,402,4,1,0,0.974430932335516,0.4247787610619469,9.2,0.05309734513274336,2,1,0,2,5
464,1,6,216,4,1,0,0.974430932335516,0.4247787610619469,6.5,0.05309734513274336,1,3,0,0,4
227,0,6,432,5,1,0,0.974430932335516,0.4247787610619469,6.0,0.05309734513274336,3,4,0,0,7
43,0,4,280,2,0,1,0.8983516483516484,0.36363636363636365,6.666666666666667,0.01818181818181818,1,2,0,0,3
221,0,6,432,8,1,0,0.974430932335516,0.4247787610619469,7.875,0.05309734513274336,2,5,0,1,8
219,0,6,480,7,1,0,0.8715473317243229,0.42342342342342343,10.428571428571429,0.05405405405405406,1,3,0,3,7
524,0,5,480,5,0,0,0.8715473317243229,0.42342342342342343,8.0,0.05405405405405406,0,6,0,0,6
211,0,6,300,6,0,1,0.8715473317243229,0.42342342342342343,15.0,0.05405405405405406,0,0,0,6,6
212,0,6,300,5,1,0,0.8715473317243229,0.42342342342342343,10.0,0.05405405405405406,1,2,0,2,5
214,0,6,432,7,0,1,0.8715473317243229,0.42342342342342343,10.428571428571429,0.05405405405405406,1,3,0,2,7
215,0,6,300,5,0,1,0.8715473317243229,0.42342342342342343,15.0,0.05405405405405406,0,0,0,5,5
210,0,6,402,5,1,0,0.8715473317243229,0.42342342342342343,6.666666666666667,0.05405405405405406,1,2,0,0,3
218,0,6,432,6,1,0,0.8715473317243229,0.42342342342342343,6.714285714285714,0.05405405405405406,3,3,0,1,7
220,0,6,432,7,1,0,0.8715473317243229,0.42342342342342343,11.142857142857142,0.05405405405405406,1,2,0,4,7
40,1,2,150,2,0,0,0.7004504504504504,0.38461538461538464,6.0,0.019230769230769232,1,1,0,0,2
223,0,6,432,7,1,0,0.8715473317243229,0.42342342342342343,15.0,0.05405405405405406,0,0,0,7,7
158,0,2,340,4,0,0,0.7004504504504504,0.38461538461538464,6.0,0.019230769230769232,2,2,0,0,4
485,0,2,340,2,0,0,0.7004504504504504,0.38461538461538464,6.4,0.019230769230769232,2,3,0,0,5
46,0,2,340,3,0,0,0.7004504504504504,0.38461538461538464,6.0,0.019230769230769232,1,1,0,0,2
39,1,2,200,1,0,0,0.7004504504504504,0.38461538461538464,6.0,0.019230769230769232,1,1,0,0,2
38,0,4,280,2,0,1,0.7004504504504504,0.38461538461538464,5.333333333333333,0.019230769230769232,2,1,0,0,3
52,0,2,280,1,0,0,0.7004504504504504,0.38461538461538464,8.0,0.019230769230769232,0,1,0,0,1
48,0,3,330,4,0,1,0.7004504504504504,0.38461538461538464,6.4,0.019230769230769232,2,3,0,0,5
410,1,2,200,2,0,0,0.7004504504504504,0.38461538461538464,6.0,0.019230769230769232,1,1,0,0,2
35,0,3,270,5,0,1,0.7004504504504504,0.38461538461538464,4.0,0.019230769230769232,3,0,0,0,3
50,0,2,340,2,0,0,0.7004504504504504,0.38461538461538464,5.0,0.019230769230769232,3,1,0,0,4
34,0,3,340,1,0,1,0.7004504504504504,0.38461538461538464,6.0,0.019230769230769232,3,3,0,0,6
44,0,3,340,4,0,1,0.7004504504504504,0.38461538461538464,6.4,0.019230769230769232,2,3,0,0,5
31,1,3,200,2,1,0,0.7004504504504504,0.38461538461538464,10.75,0.019230769230769232,1,0,4,0,5
32,1,3,140,2,0,1,0.7004504504504504,0.38461538461538464,6.0,0.019230769230769232,1,1,0,0,2
29,1,3,200,3,0,1,0.7004504504504504,0.38461538461538464,5.0,0.019230769230769232,1,1,0,0,2
42,1,3,150,3,1,0,0.7004504504504504,0.38461538461538464,13.0,0.019230769230769232,0,0,4,0,4
232,0,6,432,7,1,0,0.8715473317243229,0.42342342342342343,12.0,0.05405405405405406,0,3,0,4,7
230,0,6,432,0,1,0,0.8715473317243229,0.42342342342342343,10.142857142857142,0.05405405405405406,1,3,0,3,7
228,0,6,432,6,1,0,0.8715473317243229,0.42342342342342343,10.833333333333334,0.05405405405405406,1,2,0,1,6
464,1,6,216,4,1,0,0.8715473317243229,0.42342342342342343,6.5,0.05405405405405406,1,3,0,0,4
226,1,5,210,2,0,0,0.8715473317243229,0.42342342342342343,8.0,0.05405405405405406,0,2,0,0,2
225,0,6,402,4,1,0,0.8715473317243229,0.42342342342342343,7.75,0.05405405405405406,2,1,0,1,4
224,0,6,432,6,1,0,0.8715473317243229,0.42342342342342343,11.5,0.05405405405405406,0,3,0,2,6
221,0,6,480,8,1,0,0.8715473317243229,0.42342342342342343,7.875,0.05405405405405406,2,5,0,1,8
227,0,6,432,5,1,0,0.8715473317243229,0.42342342342342343,7.571428571428571,0.05405405405405406,2,4,0,1,7
485,1,2,200,2,0,0,0.7546728971962616,0.4,6.0,0.01818181818181818,2,2,0,0,4
29,1,3,200,3,0,1,0.7546728971962616,0.4,4.666666666666667,0.01818181818181818,2,1,0,0,3
42,1,3,150,3,1,0,0.7546728971962616,0.4,13.0,0.01818181818181818,0,0,3,0,3
31,1,3,200,2,1,0,0.7546728971962616,0.4,13.0,0.01818181818181818,0,0,4,0,4
158,0,2,340,5,0,0,0.7546728971962616,0.4,6.4,0.01818181818181818,2,3,0,0,5
46,0,2,340,4,0,0,0.7546728971962616,0.4,6.0,0.01818181818181818,1,1,0,0,2
39,1,2,200,2,0,0,0.7546728971962616,0.4,6.0,0.01818181818181818,1,1,0,0,2
38,0,4,280,2,0,1,0.7546728971962616,0.4,6.4,0.01818181818181818,2,3,0,0,5
32,1,3,140,2,0,1,0.7546728971962616,0.4,6.666666666666667,0.01818181818181818,1,2,0,0,3
35,0,3,270,5,0,1,0.7546728971962616,0.4,5.6,0.01818181818181818,3,2,0,0,5
44,0,3,340,4,0,1,0.7546728971962616,0.4,6.0,0.01818181818181818,2,2,1,0,5
435,0,3,340,4,0,1,0.7546728971962616,0.4,5.6,0.01818181818181818,3,2,0,0,5
34,1,3,180,2,0,1,0.7546728971962616,0.4,6.666666666666667,0.01818181818181818,1,2,0,0,3
410,1,2,200,2,0,0,0.7546728971962616,0.4,5.333333333333333,0.01818181818181818,2,1,0,0,3
50,0,2,340,3,0,0,0.7546728971962616,0.4,6.6,0.01818181818181818,3,1,1,0,5
43,0,4,280,2,0,1,0.7546728971962616,0.4,6.0,0.01818181818181818,1,1,0,0,2
52,0,2,280,1,0,0,0.7546728971962616,0.4,8.0,0.01818181818181818,0,1,0,0,1
226,1,5,210,3,0,0,0.8769106999195495,0.4017857142857143,8.0,0.044642857142857144,0,3,0,0,3
232,0,6,432,7,1,0,0.8769106999195495,0.4017857142857143,12.0,0.044642857142857144,0,3,0,4,7
228,0,6,432,6,1,0,0.8769106999195495,0.4017857142857143,10.833333333333334,0.044642857142857144,1,2,0,1,6
227,0,6,432,5,1,0,0.8769106999195495,0.4017857142857143,7.571428571428571,0.044642857142857144,2,4,0,1,7
464,1,6,216,4,1,0,0.8769106999195495,0.4017857142857143,6.5,0.044642857142857144,1,3,0,0,4
225,0,6,402,4,1,0,0.8769106999195495,0.4017857142857143,7.75,0.044642857142857144,2,1,0,1,4
224,0,6,432,7,1,0,0.8769106999195495,0.4017857142857143,11.428571428571429,0.044642857142857144,1,2,0,3,7
213,0,6,480,7,1,0,0.8769106999195495,0.4017857142857143,10.142857142857142,0.044642857142857144,1,3,0,3,7
230,0,6,432,0,1,0,0.8769106999195495,0.4017857142857143,6.857142857142857,0.044642857142857144,2,5,0,0,7
223,0,6,432,8,1,0,0.8769106999195495,0.4017857142857143,15.0,0.044642857142857144,0,0,0,8,8
219,0,6,480,7,1,0,0.8769106999195495,0.4017857142857143,10.428571428571429,0.044642857142857144,1,3,0,3,7
218,0,6,432,6,1,0,0.8769106999195495,0.4017857142857143,7.0,0.044642857142857144,3,3,0,1,7
210,0,6,402,4,1,0,0.8769106999195495,0.4017857142857143,6.0,0.044642857142857144,1,1,0,0,2
215,0,6,300,5,0,1,0.8769106999195495,0.4017857142857143,15.0,0.044642857142857144,0,0,0,5,5
214,0,6,432,7,0,1,0.8769106999195495,0.4017857142857143,10.428571428571429,0.044642857142857144,1,3,0,2,7
212,0,6,300,5,1,0,0.8769106999195495,0.4017857142857143,10.0,0.044642857142857144,1,2,0,2,5
220,0,6,432,7,1,0,0.8769106999195495,0.4017857142857143,11.142857142857142,0.044642857142857144,1,2,0,4,7
211,0,6,300,6,0,1,0.8769106999195495,0.4017857142857143,15.0,0.044642857142857144,0,0,0,6,6
524,0,5,480,4,0,0,0.8769106999195495,0.4017857142857143,9.166666666666666,0.044642857142857144,0,5,0,1,6
230,0,6,432,0,1,0,0.879060879060879,0.3944954128440367,6.333333333333333,0.045871559633027525,2,4,0,0,6
43,0,4,280,3,0,1,0.8675,0.40350877192982454,6.666666666666667,0.017543859649122806,1,2,0,0,3
29,1,3,200,3,0,1,0.8675,0.40350877192982454,4.666666666666667,0.017543859649122806,2,1,0,0,3
42,1,3,150,3,1,0,0.8675,0.40350877192982454,13.0,0.017543859649122806,0,0,3,0,3
31,1,3,200,2,1,0,0.8675,0.40350877192982454,13.0,0.017543859649122806,0,0,4,0,4
158,0,2,340,5,0,0,0.8675,0.40350877192982454,6.4,0.017543859649122806,2,3,0,0,5
485,0,2,340,2,0,0,0.8675,0.40350877192982454,6.0,0.017543859649122806,3,3,0,0,6
38,0,4,280,3,0,1,0.8675,0.40350877192982454,5.333333333333333,0.017543859649122806,2,1,0,0,3
46,0,2,340,4,0,0,0.8675,0.40350877192982454,5.6,0.017543859649122806,3,2,0,0,5
50,0,2,340,3,0,0,0.8675,0.40350877192982454,4.8,0.017543859649122806,4,1,0,0,5
48,0,3,330,4,0,1,0.8675,0.40350877192982454,6.0,0.017543859649122806,3,3,0,0,6
410,1,2,200,3,0,0,0.8675,0.40350877192982454,5.333333333333333,0.017543859649122806,2,1,0,0,3
34,1,3,180,2,0,1,0.8675,0.40350877192982454,6.666666666666667,0.017543859649122806,1,2,0,0,3
435,0,3,340,4,0,1,0.8675,0.40350877192982454,5.6,0.017543859649122806,3,2,0,0,5
44,0,3,340,4,0,1,0.8675,0.40350877192982454,6.0,0.017543859649122806,2,2,0,0,4
232,0,6,432,6,1,0,0.879060879060879,0.3944954128440367,12.0,0.045871559633027525,0,3,0,4,7
32,1,3,140,2,0,1,0.8675,0.40350877192982454,6.666666666666667,0.017543859649122806,1,2,0,0,3
211,0,6,300,6,0,1,0.879060879060879,0.3944954128440367,15.0,0.045871559633027525,0,0,0,6,6
226,1,5,210,3,0,0,0.879060879060879,0.3944954128440367,8.0,0.045871559633027525,0,3,0,0,3
225,0,6,402,3,1,0,0.879060879060879,0.3944954128440367,6.0,0.045871559633027525,2,2,0,0,4
224,0,6,432,7,1,0,0.879060879060879,0.3944954128440367,11.428571428571429,0.045871559633027525,1,2,0,3,7
213,0,6,480,7,1,0,0.879060879060879,0.3944954128440367,10.142857142857142,0.045871559633027525,1,3,0,3,7
223,0,6,432,8,1,0,0.879060879060879,0.3944954128440367,15.0,0.045871559633027525,0,0,0,8,8
221,0,6,480,8,1,0,0.879060879060879,0.3944954128440367,7.875,0.045871559633027525,2,5,0,1,8
464,1,6,216,4,1,0,0.879060879060879,0.3944954128440367,6.5,0.045871559633027525,1,3,0,0,4
228,0,6,432,6,1,0,0.879060879060879,0.3944954128440367,10.833333333333334,0.045871559633027525,1,2,0,1,6
218,0,6,432,6,1,0,0.879060879060879,0.3944954128440367,8.5,0.045871559633027525,1,4,0,1,6
210,0,6,402,4,1,0,0.879060879060879,0.3944954128440367,6.666666666666667,0.045871559633027525,1,2,0,0,3
216,0,6,300,4,1,0,0.879060879060879,0.3944954128440367,10.0,0.045871559633027525,1,1,0,2,4
215,0,6,300,5,0,1,0.879060879060879,0.3944954128440367,15.0,0.045871559633027525,0,0,0,5,5
214,0,6,432,6,0,1,0.879060879060879,0.3944954128440367,10.428571428571429,0.045871559633027525,1,3,0,2,7
212,0,6,300,5,1,0,0.879060879060879,0.3944954128440367,10.0,0.045871559633027525,1,2,0,2,5
219,0,6,480,7,1,0,0.879060879060879,0.3944954128440367,10.428571428571429,0.045871559633027525,1,3,0,3,7
220,0,6,432,6,1,0,0.879060879060879,0.3944954128440367,11.666666666666666,0.045871559633027525,1,1,0,4,6
29,1,3,200,3,0,1,0.7494305239179955,0.4074074074074074,4.666666666666667,0.018518518518518517,2,1,0,0,3
32,1,3,140,2,0,1,0.7494305239179955,0.4074074074074074,6.0,0.018518518518518517,1,1,0,0,2
44,0,3,340,4,0,1,0.7494305239179955,0.4074074074074074,6.666666666666667,0.018518518518518517,1,2,0,0,3
435,0,3,340,4,0,1,0.7494305239179955,0.4074074074074074,4.8,0.018518518518518517,4,1,0,0,5
34,1,3,200,2,0,1,0.7494305239179955,0.4074074074074074,6.0,0.018518518518518517,1,1,0,0,2
35,0,3,270,4,0,1,0.7494305239179955,0.4074074074074074,5.333333333333333,0.018518518518518517,2,1,0,0,3
410,0,2,340,3,0,0,0.7494305239179955,0.4074074074074074,5.0,0.018518518518518517,3,1,0,0,4
38,0,4,280,3,0,1,0.7494305239179955,0.4074074074074074,6.4,0.018518518518518517,2,3,0,0,5
39,1,2,200,3,0,0,0.7494305239179955,0.4074074074074074,5.333333333333333,0.018518518518518517,2,1,0,0,3
46,1,2,150,4,0,0,0.7494305239179955,0.4074074074074074,6.0,0.018518518518518517,1,1,0,0,2
